time_ns,velocity_command,rotation_command,map_x,map_y,map_theta,odom_x,odom_y,odom_theta,beacon_id,beacon_x,beacon_y,beacon_theta
1506846692986899373,0.0,0.0,0.07456719787855492,0.18272150703798884,-0.14154442917268148,-3.730174498426236,-0.7488757099938026,0.3392920065876976,1,0.9028303070740334,-0.39241814339318726,-1.550689403501119
1506846692986899373,0.0,0.0,0.07456719787855492,0.18272150703798884,-0.14154442917268148,-3.730174498426236,-0.7488757099938026,0.3392920065876976,0,0.9063501560382125,0.2884339007569393,-1.5925251364254693
1506846693087524818,0.0,0.0,0.07456719787855492,0.18272150703798884,-0.14154442917268148,-3.730174498426236,-0.7488757099938026,0.3392920065876976,1,0.903333858031774,-0.3925277052511069,-1.5520939045164146
1506846693087524818,0.0,0.0,0.07456719787855492,0.18272150703798884,-0.14154442917268148,-3.730174498426236,-0.7488757099938026,0.3392920065876976,0,0.9070250316069197,0.2886442770060099,-1.5895695682769804
1506846693372979034,0.0,0.0,0.07432754876410463,0.18325079214467177,-0.14189335313897572,-3.730174498426236,-0.7488757099938026,0.3392920065876976,1,0.9037162359060632,-0.3927318527734132,-1.5563062871560749
1506846693372979034,0.0,0.0,0.07432754876410463,0.18325079214467177,-0.14189335313897572,-3.730174498426236,-0.7488757099938026,0.3392920065876976,0,0.9068473033162708,0.2885139478623229,-1.5885458474710388
1506846693584246150,0.0,0.0,0.07411302127548058,0.1837253194652555,-0.14220625129732012,-3.730174498426236,-0.7488757099938026,0.3392920065876976,1,0.9034340169617574,-0.39263199358153467,-1.5528420123138966
1506846693584246150,0.0,0.0,0.07411302127548058,0.1837253194652555,-0.14220625129732012,-3.730174498426236,-0.7488757099938026,0.3392920065876976,0,0.906080941233953,0.2882263592841715,-1.5903807790011002
1506846693805324099,0.0,-0.2,0.07411302127548058,0.1837253194652555,-0.14220625129732012,-3.730174498426236,-0.7488757099938026,0.3392920065876976,1,0.9015222434582211,-0.3917314104790117,-1.5454463670913778
1506846693805324099,0.0,-0.2,0.07411302127548058,0.1837253194652555,-0.14220625129732012,-3.730174498426236,-0.7488757099938026,0.3392920065876976,0,0.9069413008406153,0.28854086746150287,-1.5881586785644497
1506846693948178916,0.0,-0.3,0.0741141326113195,0.18373307983472165,-0.14227268807869078,-3.730177107332863,-0.7488683172949202,0.3392255698063269,1,0.9036032874207702,-0.392733006277874,-1.5536485408852727
1506846693948178916,0.0,-0.3,0.0741141326113195,0.18373307983472165,-0.14227268807869078,-3.730177107332863,-0.7488683172949202,0.3392255698063269,0,0.9067072646540496,0.28847239952824666,-1.5909119752716916
1506846694083817355,0.0,-0.4,0.07411594191515247,0.18374570620688768,-0.14238078422251946,-3.7301813511117214,-0.7488562886139373,0.3391174736624983,1,0.9033292151688661,-0.3925394363946014,-1.5520238496031524
1506846694083817355,0.0,-0.4,0.07411594191515247,0.18374570620688768,-0.14238078422251946,-3.7301813511117214,-0.7488562886139373,0.3391174736624983,0,0.9068092335967222,0.288583880418492,-1.5918905519579896
1506846694334942988,0.0,-0.531441,0.07392092723571997,0.18329928065985612,-0.14667241139756781,-3.730585033668828,-0.748382100496259,0.3341892098879115,0,0.9009982507918809,0.2926861042764153,-1.593971716219569
1506846694334942988,0.0,-0.531441,0.07392092723571997,0.18329928065985612,-0.14667241139756781,-3.730585033668828,-0.748382100496259,0.3341892098879115,1,0.9093003486920177,-0.3884192212314862,-1.5548187458430822
1506846694423950299,0.0,-0.531441,0.0744486520386407,0.1848239364928621,-0.16011495992644062,-3.730822373872586,-0.7467862500642487,0.32074666135903873,1,0.9119682769699824,-0.3736731934904325,-1.5302703534065258
1506846694423950299,0.0,-0.531441,0.0744486520386407,0.1848239364928621,-0.16011495992644062,-3.730822373872586,-0.7467862500642487,0.32074666135903873,0,0.8971933073987085,0.3056867161400791,-1.5760521821150513
1506846694538240216,0.0,-0.531441,0.0751029125002467,0.18702464756077242,-0.17941570715729918,-3.731260232771547,-0.744532483053902,0.3014459141281803,1,0.9244479997012671,-0.3519323487532361,-1.4973696304262125
1506846694538240216,0.0,-0.531441,0.0751029125002467,0.18702464756077242,-0.17941570715729918,-3.731260232771547,-0.744532483053902,0.3014459141281803,0,0.8887914058757942,0.32815371083430367,-1.5462574901748982
1506846694748544638,0.0,-0.531441,0.07611034697707497,0.1937564258147073,-0.2370782327862051,-3.733480783359317,-0.7380981284244412,0.24378338849927428,0,0.8674952096036632,0.3599139896972797,-1.5204964123178348
1506846694748544638,0.0,-0.531441,0.07611034697707497,0.1937564258147073,-0.2370782327862051,-3.733480783359317,-0.7380981284244412,0.24378338849927428,1,0.9400573891158264,-0.3142037363654736,-1.4518579582484497
1506846694850871740,0.0,-0.531441,0.07693636257281078,0.1969303073809987,-0.26486621851531167,-3.734216498178812,-0.7349021074504593,0.21599540277016768,1,0.9492154540937583,-0.29184707406356114,-1.4210483198138528
1506846694850871740,0.0,-0.531441,0.07693636257281078,0.1969303073809987,-0.26486621851531167,-3.734216498178812,-0.7349021074504593,0.21599540277016768,0,0.8626994831579109,0.3831891870812574,-1.459225143034925
1506846695052594377,0.0,-0.531441,0.07865575450521467,0.20362732889685065,-0.32309033939537163,-3.735770300822749,-0.7282132059250614,0.15775423161726002,1,0.9678199647273179,-0.23563106893967772,-1.3548171675410128
1506846695249629519,0.0,-0.531441,0.08077077116241194,0.2107467054137584,-0.3831494063546761,-3.737054619682947,-0.7212223941541428,0.09757891134898379,1,0.9848935241023006,-0.18583301777131883,-1.3095183865735764
1506846695406263849,0.0,-0.531441,0.08279189371993212,0.2157810246949663,-0.429097369869612,-3.737590569872572,-0.7158240552985353,0.051630947834047904,1,0.9850510745729195,-0.13861184138361157,-1.2287987188810092
1506846695620453343,0.0,-0.531441,0.08608282164315284,0.2227994971449816,-0.494802690419993,-3.7379181586813788,-0.7080792606859073,-0.014074372716333185,1,1.000268597334684,-0.09778242105077378,-1.209515728899794
1506846695760419269,0.0,-0.531441,0.08889354947637385,0.22761574859528722,-0.5420832491646452,-3.7376531587438144,-0.7025091402301015,-0.06135493146098528,1,0.9984884029510498,-0.05046919652544526,-1.1262735501842265
1506846695863471105,0.0,-0.531441,0.09053667687100386,0.23033158670966047,-0.5689824207386988,-3.737452137722789,-0.6993412964588988,-0.08825410303503874,1,1.001406517325171,-0.02398047218740662,-1.1047097339682452
1506846695980755943,0.0,-0.531441,0.09319210299484171,0.234551818181842,-0.6112452617685842,-3.73704922277137,-0.6943714574856317,-0.13051694406492426,1,1.0033245929444614,0.006502342841806463,-1.0829487396296107
1506846696204776600,0.0,-0.531441,0.10144111869649342,0.22726022759882403,-0.7030944026309218,-3.735777889181185,-0.6862955264941824,-0.1998257087418261,1,0.9995122774753438,0.07986397085646578,-0.982217359586265
1506846696540189582,0.0,-0.531441,0.10997443486939096,0.23648983939513002,-0.8096793774442985,-3.7327539757179355,-0.6740947409815601,-0.3064106835552024,1,0.9902330059465692,0.17367225000206654,-0.8890316865408534
1506846696722592398,0.0,-0.531441,0.11558960927767403,0.24156389565707048,-0.8738362977358775,-3.730282196703472,-0.6669416619641321,-0.37056760384678145,1,0.9744175158583502,0.220842303861402,-0.814329703177635
1506846696939410241,0.0,-0.531441,0.12255039736930184,0.24714521010391088,-0.9494791424729333,-3.726876291913924,-0.6586952412345232,-0.44621044858383746,1,0.9582662382036902,0.2805560108665883,-0.7502794371145184
1506846697142592158,0.0,-0.531441,0.12065803004479081,0.2697117458411922,-0.9608318392317847,-3.723090304650503,-0.6512255209785369,-0.517216174870363,1,0.9329269349172749,0.3450879279424438,-0.6680332248577446
1506846697237450625,0.0,-0.531441,0.1234302322239218,0.27172366802868386,-0.9898558033099799,-3.721449968841852,-0.6482184901645572,-0.5462401389485578,1,0.9197356540472126,0.3727845744580468,-0.6287709822000818
1506846697537004160,0.0,-0.531441,0.13418045678649015,0.2783294062253874,-1.0968339659408304,-3.7145755400995477,-0.6376380678810378,-0.6532183015794086,,,,
1506846697775082800,0.02,-0.431441,0.14353503717166438,0.2830442422846631,-1.1856318679414644,-3.708150074898645,-0.6293645407696221,-0.7420162035800424,,,,
1506846697868231897,0.06,-0.231441,0.13749503477112102,0.2833197397863426,-1.2020804358954102,-3.70602262504717,-0.6270041686977423,-0.7689436274464333,,,,
1506846698110583426,0.1,-0.031441,0.13643787602400348,0.28279947458184895,-1.2682328433743977,-3.697598706797611,-0.6223559210293532,-0.8481772264988398,,,,
1506846698234955616,0.18,0.0,0.1407192375278412,0.2790985761118202,-1.2938784581050062,-3.6921802719336854,-0.6239890992756973,-0.8738228412294484,,,,
1506846698417444103,0.207125632868,0.0,0.14661624786675143,0.2694581444012687,-1.320776454913785,-3.6828644341336805,-0.630386585309543,-0.9007208380382276,,,,
1506846698602268164,0.207125632868,0.0,0.15210804086272134,0.2494144959647413,-1.3241387885969635,-3.669676037845026,-0.6464481499858123,-0.9040831717214061,,,,
1506846698792719262,0.207125632868,0.0,0.15968129686290888,0.22001560302818202,-1.3257069657354157,-3.650771953940041,-0.670202828984387,-0.905651348859858,,,,
1506846698923370829,0.207125632868,0.0,0.16522117271355086,0.1986753988545723,-1.3274631171538558,-3.637010904806316,-0.6874286262624713,-0.9074075002782978,,,,
1506846699040353589,0.207125632868,0.0,0.17012405569404843,0.17958146795400887,-1.3288291634514369,-3.6247475278903067,-0.702863200003568,-0.9087735465758788,,,,
1506846699204566614,0.207125632868,0.0,0.17690871545705544,0.15277375055585796,-1.3302726783852084,-3.6076201951490656,-0.7245735623929966,-0.9102170615096505,,,,
1506846699400374809,0.207125632868,0.0,0.18511884331755057,0.12033102568439313,-1.332574659021969,-3.5868932961241544,-0.7508477382025353,-0.9125190421464109,,,,
1506846699640103509,0.207125632868,0.0,0.1949895507042676,0.08076224665929055,-1.3351230371281102,-3.561744092891075,-0.7829512708011377,-0.9150674202525522,,,,
1506846699738685480,0.207125632868,0.0,0.19916938559660124,0.06387714388093824,-1.3361757628531765,-3.551041691757395,-0.7966639051957738,-0.9161201459776184,,,,
1506846699980835388,0.207125632868,0.0,0.20910126212779057,0.023488537213692595,-1.3387975115966837,-3.525502302107963,-0.8294910493092215,-0.9187418947211259,,,,
1506846700134002148,0.207125632868,0.0,0.2155044027234112,-0.0023375208137628167,-1.341454894753404,-3.509123653387515,-0.850460679430776,-0.9213992778778464,,,,
1506846700304326801,0.207125632868,-0.1,0.2249784331721023,-0.030899610695047763,-1.3512126231951422,-3.490853962111725,-0.8740511024250464,-0.9240909402277491,,,,
1506846700409154159,0.207125632868,-0.3,0.2431592995966283,-0.04731148027510701,-1.3875524308054266,-3.479690076640236,-0.8886426135291394,-0.9251254726159004,,,,
1506846700632554951,0.207125632868,-0.3,0.2509838723607505,-0.08555904682445847,-1.3941120053116225,-3.455624240740783,-0.9193824182208277,-0.9316850471220961,,,,
1506846700765867982,0.207125632868,-0.2,0.257142849197733,-0.1082645487556333,-1.4126092379500252,-3.439982715459925,-0.9369555629268674,-0.9501822797604988,,,,
1506846700920152484,0.207125632868,-2.77555756156e-17,0.26587973054109204,-0.13444564823926775,-1.4532197062831933,-3.420483498331235,-0.9564892128483904,-0.9907927480936675,,,,
1506846701165538986,0.207125632868,0.0,0.2938515960508159,-0.21086794177954116,-1.5208582734000655,-3.392562626815595,-0.9903905963689019,-1.0397276965489701,,,,
1506846701276895669,0.207125632868,0.0,0.29587689221146407,-0.23076128124891881,-1.5301327460234082,-3.3815609845635737,-1.0070882203062856,-1.0490021691723133,,,,
1506846701467514824,0.207125632868,-0.1,0.29757223510474295,-0.26532462227982634,-1.53294488625299,-3.3640628285509986,-1.0369430902567125,-1.0518143094018946,,,,
1506846701613852709,0.207125632868,-0.3,0.2452138745609611,-0.27081309820251215,-1.5018196639913046,-3.3508633494294813,-1.0597312970072168,-1.0532491003993445,,,,
1506846701785790888,0.207125632868,-0.5,0.24773805746431066,-0.30163237749843863,-1.5053914546793692,-3.335223245346523,-1.0864068818208752,-1.0568208910874093,,,,
1506846702032620774,0.207125632868,-0.431441,0.25459983109593276,-0.34586631887234726,-1.5425750235317781,-3.3098570330261454,-1.1232888721334096,-1.094004459939818,,,,
1506846702171475252,0.207125632868,-0.331441,0.26554712973494166,-0.36058528698757775,-1.6041463376391387,-3.293931642151028,-1.143363661291258,-1.1386599312516705,,,,
1506846702322374165,0.207125632868,-0.131441,0.27879891103347365,-0.37791403544181446,-1.6948616022529688,-3.2750915003862415,-1.1653039022740606,-1.2112665696232907,,,,
1506846702461268539,0.207125632868,0.0,0.28071771459333794,-0.4035341084719983,-1.7413559997942585,-3.2614802922987143,-1.187093920424679,-1.2577609671645813,,,,
1506846702609902748,0.207125632868,0.0,0.279960300839599,-0.4312826680676891,-1.777845506556097,-3.2492487454848558,-1.2120126967400726,-1.2942504739264193,,,,
1506846702857399798,0.207125632868,0.0,0.2723093560269949,-0.4765469109823062,-1.7973775959844704,-3.234976063317298,-1.2556438662776854,-1.313782563354793,,,,
1506846703000034697,0.207125632868,0.0,0.2951680905031595,-0.5176503007854556,-1.8335206933998283,-3.2279285279271352,-1.2809640355937282,-1.3172483280284595,,,,
1506846703077006149,0.207125632868,0.0,0.2915685628793403,-0.5317108513726101,-1.8350352983251756,-3.224118037197515,-1.2949688858582353,-1.3187629329538066,,,,
1506846703293976431,0.207125632868,0.0,0.28128529647627776,-0.5713020791006747,-1.839036734363569,-3.2135171536495006,-1.3344762529991883,-1.3227643689921995,,,,
1506846703335540957,0.207125632868,0.0,0.27938738260692775,-0.5784590721801451,-1.839607422170431,-3.211634712793098,-1.3416373311618055,-1.3233350567990618,,,,
1506846703734230064,0.207125632868,0.0,0.22363888146292732,-0.6424146303210246,-1.8096197544870585,-3.1926297716481575,-1.41460269785054,-1.329756069629901,,,,
1506846704095964870,0.207125632868,0.0,0.20827046994840037,-0.7085430412678946,-1.8176222363070516,-3.1757337161586783,-1.4803573733179776,-1.337758551449893,,,,
1506846704329908536,0.207125632868,0.0,0.20389277122271965,-0.7285009814515265,-1.8230708061742527,-3.1704032407295193,-1.5000822201987405,-1.3432071213170949,,,,
1506846704418209726,0.207125632868,0.0,0.203825580505979,-0.7289061367074452,-1.8233753604002636,-3.1702757995230595,-1.5004726354706461,-1.3435116755431058,,,,
1506846704624539482,0.207125632868,0.0,0.20398688819233346,-0.7281019266620933,-1.8229961807786026,-3.1705039804631574,-1.4996847856671183,-1.3431324959214443,,,,
1506846704877529631,0.207125632868,0.0,0.22072090096196417,-0.7344374379332422,-1.8300011273518213,-3.1704925807056727,-1.4997514122894982,-1.3430993138847702,,,,
1506846705076690069,0.207125632868,0.0,0.2164383078013854,-0.7507068356914828,-1.8302817387270875,-3.1666651912490815,-1.5161338715300106,-1.3433799252600354,,,,
1506846705294810344,0.207125632868,0.0,0.2071219934099391,-0.7851420646644963,-1.828753564005205,-3.1587869270974416,-1.5509262779117692,-1.3418517505381535,,,,
1506846705397728166,0.207125632868,0.0,0.20293055278189387,-0.8008789933369769,-1.8284473658335842,-3.1551281151978148,-1.5667954987172852,-1.3415455523665327,,,,
1506846705686239337,0.207125632868,0.0,0.2016381804714369,-0.8561984299113173,-1.8289344133094527,-3.1446223614586266,-1.6123529914646701,-1.3402879513714197,,,,
1506846705836474072,0.207125632868,0.0,0.1952289229721771,-0.88008967523179,-1.8280422044497304,-3.139066241606767,-1.6364569284990282,-1.3393957425116971,,,,
1506846706080429089,0.207125632868,0.0,0.1849600985028359,-0.918723874562125,-1.8270386407821453,-3.1299971974017518,-1.675390239653864,-1.338392178844112,,,,
1506846706209870544,0.207125632868,0.0,0.17948001896974652,-0.9393709153913632,-1.8264413335916865,-3.1251435729538803,-1.6961934592106251,-1.3377948716536536,,,,
1506846706346941939,0.207125632868,0.0,0.17365047887260454,-0.961442182532447,-1.8259177348160884,-3.1199299351059353,-1.7184182742966663,-1.3372712728780554,,,,
1506846706526680898,0.207125632868,0.0,0.18012776655672402,-0.978326662347055,-1.8278975395265926,-3.1130766896222077,-1.7474696740861935,-1.3367476741024569,,,,
1506846706684909204,0.207125632868,0.0,0.17322740808197068,-1.0042492123874909,-1.8271147722756167,-3.1069352492767583,-1.7735824345943998,-1.3359649068514814,,,,
1506846706890826050,0.207125632868,0.0,0.16430416368930345,-1.0379620027957819,-1.8262581295295923,-3.0989033816997775,-1.8075186340904112,-1.335108264105457,,,,
1506846707001019334,0.207125632868,0.0,0.1594073895713053,-1.0565458694208574,-1.8258944035076705,-3.0944564161459533,-1.8262152379131673,-1.3347445380835354,,,,
1506846707152063926,0.207125632868,0.0,0.15293810467361668,-1.0811697089840844,-1.825470052876436,-3.08854738294155,-1.8509794954508305,-1.3343201874523005,,,,
1506846707315542862,0.207125632868,0.0,0.13650049328376967,-1.1103164174133575,-1.8194092463703215,-3.082036774104905,-1.8782760937470617,-1.3337140172164181,,,,
1506846707545377631,0.207125632868,0.0,0.12659423767732525,-1.1491165538967394,-1.818877403490122,-3.072684569258229,-1.9172134907346414,-1.333182174336219,,,,
1506846707590641947,0.207125632868,0.0,0.1245751846200922,-1.1569541073824459,-1.8186047871562654,-3.0708113674227473,-1.925087177292883,-1.332909558002362,,,,
1506846707856591308,0.207125632868,0.0,0.11324662363694316,-1.2015756403667328,-1.8182100592551096,-3.05999941563368,-1.9698366953687438,-1.332514830101206,,,,
1506846707989565427,0.207125632868,0.0,0.10741064485222118,-1.2244831135727607,-1.8177274683762952,-3.054466724628548,-1.9928193051431873,-1.3320322392223918,,,,
1506846708136603244,0.207125632868,0.0,0.1463962240856338,-1.2564607253147608,-1.8227404194837376,-3.048466708105716,-2.017868687590539,-1.3311626204960754,,,,
1506846708290898444,0.207125632868,0.0,0.13961229767183703,-1.282601370681782,-1.8222125747399178,-3.0421085032471424,-2.0441161321714922,-1.3306347757522559,,,,
1506846708549241151,0.207125632868,0.0,0.1280844111358359,-1.3270578605380299,-1.8211210187056384,-3.0312871239404098,-2.0887498610122943,-1.3295432197179764,,,,
1506846708649826340,0.207125632868,0.0,0.12357026984189501,-1.3446566504542876,-1.8209950902317424,-3.026959805972514,-2.106395519143017,-1.3294172912440807,,,,
1506846708799817136,0.207125632868,0.0,0.11698091981751757,-1.3703076963708902,-1.8206652084973114,-3.020661164155797,-2.1321194946396673,-1.3290874095096494,,,,
1506846708924371202,0.207125632868,0.0,0.07829452866757336,-1.394696434760968,-1.8145695224157306,-3.0153921938919037,-2.153651767386678,-1.328719159543283,,,,
1506846708991025384,0.207125632868,0.0,0.050193613210910204,-1.4087155483653762,-1.8099693833792405,-3.012504434061559,-2.16546322183121,-1.3284828890173108,,,,
1506846709205735958,0.207125632868,0.0,0.04089597074385809,-1.4462862574195356,-1.8087375299628803,-3.003346114632813,-2.2030681372883296,-1.3272510356009508,,,,
1506846709433799969,0.207125632868,0.0,0.031141965193016485,-1.4859922062092228,-1.8075876600272212,-2.9936034497087674,-2.242776872320043,-1.3261011656652917,,,,
1506846709601092971,0.207125632868,0.0,0.02384324444612096,-1.515919668018387,-1.8069143268469794,-2.986213037261009,-2.2726818249510443,-1.3254278324850495,,,,
1506846709710334088,0.207125632868,0.0,0.019198668966420307,-1.53490772740661,-1.8062551183687952,-2.9815362424492147,-2.2916619753326386,-1.324768624006866,,,,
1506846709759064128,0.207125632868,0.0,0.017069724873754133,-1.543659017158003,-1.8060168637004268,-2.9793704438964266,-2.300404217599494,-1.324530369338497,,,,
1506846709960399352,0.207125632868,0.0,0.01316669665914949,-1.575044258380278,-1.8081908442445487,-2.970532838825617,-2.335944385823537,-1.3236577047124998,,,,
1506846710212595105,0.207125632868,0.0,0.0021728567523293663,-1.6201266786555428,-1.8073621114628529,-2.95926202543396,-2.380958364435367,-1.3228289719308042,,,,
1506846710292496302,0.207125632868,0.0,-0.001291150235835481,-1.6343037858717624,-1.8069691137681525,-2.955723669205309,-2.3951170997373104,-1.3224359742361036,,,,
1506846710557399663,0.207125632868,0.0,-0.02495622944211595,-1.6709728326336628,-1.7970647238535031,-2.9437654082390505,-2.4427472664188934,-1.3212529681398024,,,,
1506846710662912129,0.207125632868,0.0,-0.029437174985956993,-1.69036760159472,-1.7969292052501642,-2.938864644087043,-2.4620402305121525,-1.3211174495364633,,,,
1506846710937552196,0.207125632868,0.0,-0.04109225175889675,-1.7402594642329932,-1.7951436649720025,-2.9263716126157004,-2.5117288916711566,-1.3193319092583018,,,,
1506846711089760539,0.207125632868,0.0,-0.030446038614743376,-1.7705990308223658,-1.8014786868139983,-2.9193308188842764,-2.5392952625710734,-1.3189453157321152,,,,
1506846711322226553,0.207125632868,0.0,-0.03808383344564659,-1.8140804446211067,-1.8015005277169842,-2.908392934304172,-2.5822142004499047,-1.317932870455218,,,,
1506846711555651952,0.207125632868,0.0,-0.048244894519990034,-1.8566977860906646,-1.800094457409977,-2.897574408995456,-2.6246694055805597,-1.3165268001482102,2,1.8179269485554326,-0.7496245673909427,-3.046146791417945
1506846711856493004,0.207125632868,0.0,-0.06766114503214826,-1.9200288217365982,-1.7978461936397858,-2.883318776519215,-2.6801349410104636,-1.3149113404430814,2,1.745464451641725,-0.7471136219448186,-3.0520557486284545
1506846712024115766,0.207125632868,0.0,-0.07490981588255297,-1.9510304437467045,-1.797066011681915,-2.8753419142017322,-2.710957229400178,-1.3141311584852113,2,1.6968402718496385,-0.7411869222829682,-3.0530004198639427
1506846712181221281,0.207125632868,0.0,-0.08180551359762323,-1.9807756405511254,-1.796644181172836,-2.8676359054391445,-2.7405028687858155,-1.3137093279761318,,,,
1506846712383653753,0.207125632868,0.0,-0.09974080434006982,-2.0194833131801135,-1.791852329512785,-2.857844120183862,-2.778025321168267,-1.3130111962753341,2,1.6105571387429791,-0.7342326381025556,-3.063674050571482
1506846712521658877,0.207125632868,0.0,-0.10836835867243666,-2.04496717246396,-1.7904152051455957,-2.8512742125386192,-2.8029810592659237,-1.3129150095575521,2,1.5908898793998125,-0.7393908077953183,-3.0551464380833493
1506846712671383078,0.207125632868,0.0,-0.11468698064080929,-2.0730850754174255,-1.7900371649404108,-2.8439641992953475,-2.830857664977611,-1.312536969352367,2,1.5411970423991042,-0.7300044969911754,-3.0614609220164195
1506846712871988116,0.207125632868,0.0,-0.12315233762064226,-2.1107225679688137,-1.7892896613869818,-2.834185974665923,-2.8681756153327513,-1.3117894657989382,2,1.5096145234352956,-0.7339956616442225,-3.061320059019733
1506846713020759932,0.207125632868,0.0,-0.1295074709918005,-2.13905697720791,-1.788742251864532,-2.826808891178135,-2.8962612895402593,-1.3112420562764888,2,1.4782841481811182,-0.7367844715694464,-3.059300986994351
1506846713121800222,0.207125632868,0.0,-0.1615626257288243,-2.124128465788715,-1.7670366454714412,-2.8219261916089704,-2.914858441080163,-1.3107609760928267,,,,
1506846713308046894,0.207125632868,0.0,-0.16862110251460782,-2.1593248821428372,-1.7664362103269924,-2.8127547671576267,-2.9495642728445177,-1.3101605409483783,2,1.428395612037458,-0.732243223161395,-3.0550851097033656
1506846713420645002,0.207125632868,0.0,-0.17292214748678925,-2.181060321929427,-1.7664943388507575,-2.807039008789751,-2.970971244231842,-1.3102186694721432,2,1.3727591142489866,-0.7232174850494699,-3.0657664651708005
1506846713621796176,0.207125632868,0.2,-0.1803514550743497,-2.2184832197514046,-1.7663610777496306,-2.7972194738518996,-3.0078391786473104,-1.3100854083710163,2,1.3405738643696061,-0.7263660263145815,-3.0620324899001514
1506846713754703287,0.207125632868,0.3,-0.1838217537564284,-2.246947288994477,-1.7683890569004048,-2.79061490880754,-3.032689968304813,-1.3098907693893178,2,1.3120453280306437,-0.7250938663979943,-3.056056822052726
